id,composition,Eg
986,Na1Li1Co1P1O4F1,2.5237
988,Ca3Al2P4,1.2466
989,Li1Sc1Tl2Cl6,3.7175
990,Fe1Pb2W1O6,2.2105
991,Rb2Fe1F4,3.0372000000000003
993,Cs1Gd2Cl7,2.5352
994,Cu1S1O7,0.0979
995,Ce1Cu1W2O8,0.05869999999999996
996,Ca1Ag1As1O4,1.3573999999999995
999,Cd1C6O6,9.999999999976694e-05
1000,Tl1Mo3Br7,2.2451
1001,Sr1Nd3Al1Cu1O8,0.1902000000000008
1003,Na1Ti3Fe1O8,2.0490000000000004
1005,Mn1Co1Cu4Sn2S8,0.002600000000000157
1006,La2Mg1Zr1O6,2.9561
1007,K1Rb2W1O3F3,3.4953
1009,Cs5Re6S8Cl7,2.5997000000000003
1011,As1C3N3Cl3F7,1.3090000000000002
1012,Rb1Gd2Cu1S4,1.0162
1014,Zn1O1,0.9207
1015,V2O5,0.95
1016,Ga1B2N3,3.3609
1017,Sc4S3N2,1.3041999999999998
1018,Zn5Si2N6,1.2847
1019,Zn3Sb1N1,0.012000000000000456
1020,Ca3Bi2N4,1.2954
1021,Mg4Si1N4,1.7999
1022,Cs2Pt1,1.7066
1023,K1Ta1Ge1O5,3.899
1026,Cs1Er3Se5,1.5441
1027,Cd4Si1Se6,0.8187
1028,Na1Gd1Si1O4,3.2482000000000006
1029,U1F5,0.7521000000000001
1030,K1Er1S2O8,5.870699999999999
1031,Er2Mn2O7,1.0707
1032,Ba2Pb1O4,1.2232000000000005
1033,Sb2Pt2O7,0.5518000000000001
1034,Gd1Si2Ni2,0.03000000000000025
1035,Tm2S3,1.1833000000000005
1036,In1Pb2I5,1.8615000000000004
1040,Na4Ga2S5,2.4813
1041,Si1C2N4,4.2524
1043,K1C1O3,4.1731
1045,Sr1Te3O8,2.248
1046,Na1Cr1Se2,0.6795
1047,Ag1P1F6,3.229
1048,Ca1Ta2O6,2.0939
1049,Th3N4,1.4820000000000002
1050,Ti1In2O5,1.9682000000000004
1053,Sn1Mo4O6,0.018799999999999702
1055,Rb1Sn1S4,1.4604
1056,Li1Al1As2O7,3.042
1057,Y1Bi2Br1O4,1.3371000000000004
1058,Ba5Si1Br6O4,4.262499999999998
1059,Rb5H5O2F6,5.3515
1060,C1S1N1F5,5.4307
1062,U1Tl2Te2O8,1.8312
1065,K3Ag1C4S4N4,3.5704
1068,Ta1Tl2Ag1S4,2.0351
1071,Sn2Sb1S2I3,0.6423999999999994
1074,K3Cr1C6N6,1.8010000000000002
1075,Cs1B6Br6,2.7979
1079,Ge1Te1Rh1,0.23399999999999999
1083,Al1H3O3,4.6952
1084,H3N1O1,2.4228
1085,Be1Cu1Br1,0.06660000000000021
1087,K1V1H1Se2O7,2.2321
1089,Sr1B1P1O5,5.3819
1090,Li3B1H6,0.8740000000000001
1092,Cs2Na1Co1C6N6,4.2881
1094,Cs1Ho2Cu3Se5,1.5657
1095,Li5Ge1P3,0.5321
1097,Li1Pr1S2,1.9663
1098,U1Ta2O7,0.1526999999999994
1099,Yb1Gd2S4,1.4227999999999996
1100,Sc1Cu1Se2,0.6572000000000005
1101,Ca2Ga2Si1H2O8,3.5108999999999995
1103,Re1Se4Cl6,0.1583
1106,P2W1O8,2.457
1108,As1H6N1O4,4.1532
1110,Mn1P1O4,0.3351000000000001
1111,Ca1Cd2As2,0.2208000000000001
1112,Co3C7S2O7,1.7057
1113,K3H3Pd1,1.7662
1114,Na1H2S1O4,5.3053
1118,Li1H4S1N1O4,5.2707
1119,Tb1Fe1Ge2O7,2.592
1120,Li2Cr1Fe1O4,1.6024000000000005
1123,La1Ag1O2,2.8324
1125,Li1Mn1O1F2,2.0377
1126,Li1Fe1F3,0.04029999999999978
1127,Li2Cr2O7,2.381
1128,Li2Ti2V1O6,1.0772
1129,Li1V1B1O4,2.6895
1130,Li3Cr2Fe2O8,0.6462000000000003
1132,Li1Y1S2,0.37929999999999975
1133,V3Zn2O8,0.3141000000000003
1134,Hf3N4,0.9302
1135,Nb1V1O4,1.3279999999999994
1136,V2Fe1O6,1.6835
1138,Li1Ni1P1O4,2.8487
1139,Li1Fe1P2O7,2.533
1141,Fe2C2O7,2.1974
1142,Li1V1O1F2,1.6106000000000005
1144,Li1V2O3F1,1.4214000000000002
1146,Na1Li1Mn1P1C1O7,0.7547
1148,Li8Fe1O4F2,3.0247
1151,Na2Ni3O5,0.1719999999999997
1153,Li3Bi1S3,2.112
1154,Li3Co1P1C1O7,2.8735000000000004
1155,Li3Mg1P1C1O7,5.3901
1156,Li2Sb1P1C1O7,3.2282
1159,V3B1O6,1.2387999999999997
1161,Ti2Sb2O7,2.0277000000000003
1163,Mn3Te1O8,0.6674000000000002
1164,Y2Hf1O5,3.9515
1167,Li1V6O7F5,1.2352
1168,La1Al1O3,4.486599999999998
1169,K2Zn1O2,1.9786
1170,Na1Pr1O2,3.1969000000000003
1171,Li8Co1O5F1,0.9286
1172,Ca2Sb1Au1,0.23399999999999999
1173,Sr1Dy2S4,2.1789
1174,Ca6Sn2N1F1,0.1352000000000002
1175,La1Re1N3,1.4051
1176,Ag1Pb1O2,0.06420000000000002
1177,Mg1Ti2S5,1.0292000000000003
1178,Mn3H2O6,0.0726
1179,Be1Si1As2,1.0215999999999994
1180,Ti1Sn1O3,1.0951999999999993
1181,Na1Y1S2,2.2919000000000005
1182,Te2Mo1,1.2879
1183,Te3Mo1W1Se1,1.1559
1184,Li1Mg6B1O8,3.871
1185,Mn1Pb2W1O6,1.3000999999999996
1186,Sr2Ca1W1O6,3.4601000000000006
1187,Mg1B2C2,1.3157000000000003
1188,Hf1Ge1Rh2,0.3443999999999998
1189,Ca2P1H1,0.9648
1190,Ca1Hg1Au2,1.6544000000000003
1191,Ba1Ca1Cd2,0.03330000000000012
1192,Sc2Ga1Hg1,0.0766
1193,Ba2Sr1U1O6,2.228800000000001
1194,Hf1Mg1Pt2,0.6623999999999999
1195,Ca2Zn1Ge1,0.0021999999999997573
1196,Ti2Fe1Ru1,0.13569999999999993
1197,Y2Tl1Hg1,0.12490000000000025
1198,La1Cd2Ag1,0.028300000000000214
1199,Na1Sr2Ca1,0.0038000000000000256
1200,Rb3Tm1O3,2.0341
1201,Rb1Hg3N1Cl8O2,0.23450000000000004
1202,Rb1La1Mn1W1O6,2.4044
1203,K2Li1Sc1F6,6.773300000000001
1204,Li2Sc1Cu1Cl6,1.8328
1205,Pd1Se2,1.5068
1206,Gd1Cr1O3,0.7559000000000005
1208,Ba1Sr2I6,3.8972
1210,Na3C2O8,0.07889999999999997
1211,Ho1C8N4Cl7,1.1277
1214,Tm2Te3,0.5684
1215,K1U1Si1O7,0.2775000000000001
1216,Ni1H5C1N1Cl2O2,3.4064
1218,Pb1C3S2N1O4F2,0.4637000000000001
1219,Tb1H1C3O6,3.2305
1220,Na1B6S4Br6O8,1.7323
1222,Th1N3F7,1.6087
1226,Co1C1Br1N4O3,0.3687
1227,Li1B1H6N1,5.707000000000002
1229,Cs2Ni1As2,0.5461999999999998
1230,Zr1Br4,3.7882
1231,V2Ni2Pb1O8,2.7913
1232,Rb1Dy1Be1F6,7.490299999999999
1233,Pr1Te1As1,0.1961000000000004
1234,Mg1P1H6N1O5,2.0343
1237,Na3Gd1V2O8,3.1522
1238,Dy5Co1Bi2,0.02510000000000012
1239,Cs1Bi1Mo2O8,2.661
1240,Cs2Tm1Cl5,5.0267
1242,Ba3Sb1I3,1.4047
1243,Zr1Ti1S4,0.4481999999999999
1246,Tb1Cu3Se3,0.8674999999999997
1248,Sm1Zn1Ag1P2,0.3360000000000003
1249,Pr2In1Cu1S5,0.9346000000000004
1250,Na1Ca1Mg2F7,6.4682
1251,Mn4Fe1O5,0.3681000000000001
1252,Na2Be3Si3O8,0.057500000000000114
1253,Li1La1W2O8,4.3579
1256,Gd3Si2Br1O8,2.1819
1257,Cs1V1Te1O6,1.7748999999999997
1258,Cs1Li1Zn1S2,2.4973
1259,Ce3Zr1O8,1.9108
1261,Ba1Al2Si2O8,4.3301
1263,Ba2Tl1Sb1O6,0.0017000000000000348
1264,Bi4Se3N2,0.7752999999999997
1265,Ba2Mg1N2,0.009799999999999807
1267,Ba1S1,2.1641
1268,Ba1La1Al1O4,4.433199999999999
1270,Na1Mn1As1O4,1.734
1271,Si1Hg4S6,0.4393
1272,Sc1Cr1O3,2.4843
1273,Fe2B2O5,3.4246
1274,Li2Ge1Pb1S4,2.2544000000000004
1275,Gd1Fe2,0.010899999999999466
1276,Na2Al1Co1F7,0.026399999999999986
1277,Sr2Mn1Ge2O7,2.3398000000000003
1278,Pb1I1Cl1,2.6516
1279,Mo1Br3,0.7129
1280,S1I1O3F1,1.9303
1281,Si2H2O3,6.367000000000001
1283,Hg3Se2Cl2,1.7719999999999998
1284,S1Br1,2.2298
1285,K1Fe1Cl4,1.2965000000000002
1286,Yb1Se1,1.9741
1288,Li3Mn1P2O8,1.0985999999999998
1290,Li8Sn1O6,3.7846
1291,U1P1O5,0.0037000000000002586
1293,Eu1B2S4,0.9983000000000004
1294,Zn1Cu1As1H1O5,0.327
1295,Li1Cr1P2O7,1.2408
1297,K1Fe1P2O7,2.8118000000000003
1298,Mo2N1Cl7,0.004599999999999938
1299,Ba2Ti1O4,4.263599999999999
1300,Tl1Hg1As1S3,1.5853000000000002
1303,K2Be1C4O8,3.4257
1307,Na1Al1As2O7,2.7310000000000003
1308,Sr3Li4Ge2N6,2.0510000000000006
1309,Rb2Li1Dy1Br6,4.186
1310,H8C2Br1N1,4.7358
1311,Sb1C1N1Cl5,1.9435
1312,Nd3Cu1Ge1Se7,1.1943
1313,Ga2Os1,0.6744000000000003
1315,K3Al1H6,2.2259
1316,Cu3Bi1S3,0.7183000000000002
1317,Cd1In4I6,1.5384000000000002
1319,Ca1Mg1C2O6,5.0105
1320,Si1Ag5Cl1O4,0.5733000000000001
1322,Cs2Re2Se5,0.7025000000000001
1323,Li1Zn1P1O4,4.1917
1324,Co2Sn1C8Cl2O8,2.5075000000000003
1325,Ba1Yb1Al2Si2N5O2,1.6526000000000003
1326,K3Fe1F3,0.8191000000000002
1328,Li2Mn3Zn1O8,1.5501
1329,Rb2Ti1Cu2S4,1.6800999999999997
1332,Na4Si1O4,3.2221
1333,Sb1O2F1,1.3197000000000003
1334,Mn1O1F1,0.04849999999999999
1335,Li1Fe2P2O8,1.6062
1336,Sr1Sm2O4,3.5247
1337,Li2Cr1P2O7,2.1978000000000004
1338,Tb2Pt2O7,1.3984
1340,Na1Li2Mn1P1C1O7,3.6739
1341,Mn3Co1O8,1.2419000000000002
1342,Ba1Y1Cl5,4.0209
1343,V1Ge1O4,0.8801000000000005
1349,Li1Fe2B2O6,1.4311
1350,Li2Ag1F4,0.3613
1351,Sc2V2O7,0.6101999999999999
1353,Li1Cu1S2,0.5844
1355,Li1Fe1B2O5,2.5170000000000003
1356,Cr1Fe1O4,0.12570000000000014
1357,Li4Cr3Fe1O8,2.3773000000000004
1360,Li2Cr1O3,0.5259
1362,Li2V3Bi1O8,0.9148
1363,Li4Fe3Te1O8,0.9052999999999995
1366,Mn3Ni1O8,1.1403
1369,Li1Fe2F7,3.4871
1370,Na4Co2O5,0.9819
1372,Fe2O1F3,1.4515999999999998
1374,P1H8N4Cl1,5.000299999999998
1376,Li1Fe2Si2O8,0.010699999999999932
1377,Pm1F3,4.9775
1378,Li2V1F5,3.0375
1379,Lu1I3,2.1804
1380,Ti1Fe2Si1,0.4027999999999992
1381,Ca1Sn1S3,0.7953000000000001
1382,Cd1Sb2O6,1.4161000000000006
1383,Sr1Be1F4,7.5245
1385,Ti1P1N3,0.5305
1386,Hf1S3,1.1188000000000002
1387,Ag1Bi1O2,0.7882000000000002
1388,In1Ge1Cl3,3.2191
1389,Co1O2,0.4857
1390,Mg1Co1As1O5,1.0289
1391,Zn1Mo2O4,2.233
1393,Ga1Sb1,0.058700000000000425
1395,Te2Mo3W1Se2S4,0.2887000000000004
1396,Y4Te3N2,1.4560999999999993
1397,Te2Mo3W1Se4S2,0.35539999999999994
1399,Na1N3,4.1512
1401,Ga1B1O3,3.8603
1402,Ca1Mg1Zn2,0.1247999999999998
1403,Ba2Na1In1,0.6849000000000001
1404,Y1Sc1Au2,0.0867
1405,Sr1La1Cd2,0.1197999999999999
1406,Y1Hg1B1,0.35639999999999983
1407,K1Na1Se1,2.0648
1408,K1Hg1Br3O1,0.6926
1409,V1Bi1O4,3.4014
1410,Np1C4O8,0.34929999999999994
1411,Cs1N2,0.04939999999999989
1412,Na1Fe1S1O4F1,4.0198
1413,Cs2Rb1Pr1Cl6,4.8663
1414,K2Y1Cu1Cl6,2.3935000000000004
1415,K2Gd1Cu1Cl6,0.7999
1416,Li3Mn2O5,0.8067000000000002
1421,Ho2Pb2O7,0.9430999999999998
1422,Pr1Cu1Se2,0.7445999999999993
1423,Sr1I2O1,1.8759
1424,Sn1Se1,0.4098999999999995
1425,Li1H2Br1O5,2.582
1428,La1P5,0.16440000000000055
1431,Sr3Ga2As4,0.7258
1432,Zr1C8N2Cl6,0.3724
1433,Cs1Li1I2,3.7214
1435,Ga1H1Cl2,4.7888
1436,Ca1Se1O4,3.3814
1437,Nd1H1O1,2.0003
1438,Cd1N4Cl6,0.0953
1439,Cd3B2O6,1.6177
1440,Zn2Te1Mo1O7,3.4489
1441,K2U1Pd3S6,0.00890000000000013
1443,Lu2Pb1S4,2.1415
1444,Cs3Sb1Se3,2.2706
1445,Cu1H6S1O7,0.8436000000000001
1446,K2C1S3O1,1.8535
1447,Li1H6I1O7,2.329
1448,La3Si1N4F1,2.0209
1450,Rb1H1S2O7,5.2393
1451,Sb1H3N1F6,4.6875
1452,V1P1H5O7,1.9728
1453,Ge1N3F7,2.1121
1456,Sn1C8N2Cl6,0.6453
1462,Na2Mo1O6,0.8211999999999999
1464,Ag1C1S2O6F3,3.2978
1465,Si1C1,1.9914999999999985
1467,Sn1N4F8,0.003600000000000492
1469,Cu3S1O8,0.0411999999999999
1470,Ba3Al3As5,1.4291999999999998
1471,Hg2Cl1O6,0.1965
1473,Nb2Cu1O6,0.13750000000000018
1474,Cs3Sb1H2S4O1,2.1830000000000003
1476,Pb2Br1O1F1,2.3107
1477,Si1P1Au1,0.9074999999999998
1479,Y1Rh1O3,0.8026999999999997
1481,Sr2Sc1Nb1O6,2.9337000000000004
1482,Rb2Pb2O3,2.1394
1483,Lu2Mo1O6,2.0923000000000003
1484,Li1Nd1W2O8,3.6854
1485,Np1Fe1O3F6,0.33430000000000004
1486,Hg2P2H6O7,2.8101000000000003
1488,Zn1Cu2Ge1Se2S2,0.18259999999999987
1489,Y2Zr1W1O8,3.3158
1490,Tb1Gd1P2O8,3.3735
1491,Nd2Mn1Cr1O6,0.6776000000000004
1493,Li2Al1Cr2Sb1O8,2.0203
1494,La6S3O2F8,2.6053000000000006
1495,K1Sn1Au1S3,1.6452999999999998
1496,In1Ga1S3,0.02590000000000004
1497,Dy2Nb1Ga1O7,1.9331
1501,Rb1Y1Te2,1.3667000000000002
1502,Na1Cr1F4,3.0477
1503,Mn2Cd1O4,0.8878000000000004
1504,Cs2Pt1I6,0.6483999999999999
1505,Sr2B1N2Cl1,2.7553
1506,P2Os1,0.7748999999999988
1507,Sn1H8N2Cl6,2.319
1509,Rh1Cl3,1.5202
1510,Li4H1N1,1.9002
1511,Ca2Co1O3,0.9186
1512,Al1Bi1Br6,2.5681
1514,Ta1H1O3,2.7471
1516,Bi2W1O8,0.22949999999999984
1517,Mg1Si1O3,5.414999999999999
1518,Ni1O2,1.7874
1520,Er2Sn2O7,2.6793000000000005
1521,K1B1F4,7.9328
1522,Na2U1O4,2.018
1523,Ba1Zn1Fe1F7,3.4085
1526,Hg1As4S4I2,1.9941
1527,V1S2Br2N3,0.7489
1528,Ba1W1O4,2.6028
1530,K3Np1H6O8,1.4357
1531,Te1W1N1Cl4F5,2.2358
1532,As1S4N4F5,1.8969
1533,Mn3P2O8,3.0007
1534,Ti2Bi2O7,2.6238
1535,Na1Li3Si1O4,4.4998000000000005
1538,Na3Ga1P2O8,4.0408
1539,Co3P2O8,2.4802
1541,K1Cu1P1Se3,1.0053
1542,In1Sb2Se4Br1,1.0375
1543,Mg1Cl2,4.9061
1544,Cs2Fe1Ni1C6N6,1.5419000000000005
1545,Gd2Mo1O6,2.0817
1546,Re1Te8Cl6,0.2211999999999996
1547,Ce1Si1N1O2,0.016300000000000203
1548,Mg3As2O8,2.0324000000000004
1549,Ba1Sr1Cu1C1O4,0.07540000000000012
1551,Nd3O2F5,3.949
1552,Li1Fe1P1O4,3.5691000000000006
1553,Hg1H4C4Br4N2,2.417
1554,Ba1B2H8O8,0.2518
1556,Ba1Cu2O2,1.3793000000000002
1559,Li1Co1Si1O4,1.187
1560,Li1Fe1O3,0.17460000000000006
1562,Cr3O2F2,1.5591000000000004
1563,Li1Mn2P2O8,0.8106
1564,Li2V1F6,2.0221
1566,Rb2O1,0.4581
1567,Ho1B1O3,5.1073
1568,Cs1Gd1O2,2.4844000000000004
1569,Na3Ni1O3,1.6774000000000002
1571,Li1Cr1P1O4,2.4917
1572,V2Ga1O5,0.4383000000000004
1573,Ge1S2,2.5767999999999995
1574,Cs1Li1F2,6.2725
1575,Li2V1Cr1P2O8F2,1.9773000000000005
1576,Li3V2O6,1.2496999999999998
1577,Li1Mn2F6,0.954
1578,Li1Ta3O8,3.3768
1579,Na2Cu1P1,0.6766000000000001
1580,Li1Ni1P2O7,0.04220000000000002
1583,Na2Cu1B1S1O7,0.9708
1584,Ba2B2O5,3.8091
1585,Nb1Fe1P2O8,0.09399999999999986
1589,Li1Mn1Si1O4,1.2685
1590,Fe3O1F5,1.5145000000000002
1591,Na2Mn1P1C1O7,0.6265000000000001
1592,Li1V1P2H1O8,1.4244
1593,Li2Mn1P1H1O5,2.8968
1594,Mg1Pt3O6,0.3255999999999997
1595,Ca1Ti1F5,0.2347000000000001
1597,Li1Cu1Sb1O4,0.3440999999999992
1599,Li2Fe1Si2O6,2.6241000000000003
1600,K1Si1Bi1S4,2.0549
1601,Na1Be1Sb1,0.9110999999999998
1602,Th1Cu2P2,0.13030000000000008
1603,Na3Ag1S2,2.1819
1604,Li1Dy1O2,4.566
1605,Cs2As1Br1Cl6,0.07030000000000003
1606,Ca1Co4O8,0.31910000000000016
1607,Mg1Mn2O4,0.6440000000000001
1608,Mg1Cr1F4,3.3472
1609,W3O8,1.7018
1610,Mg1Mo1O3,1.5122999999999998
1611,Zn2Cu1Sb1O6,0.021800000000000264
1612,Ca2Sb1W1O6,0.8145999999999995
1613,Ce1I3,0.02329999999999988
1614,Er1O1F1,5.1887
1615,Ca1Ga2P2,0.17439999999999944
1616,Ge1F2,4.1959
1617,Hf1Zr1Ru2,0.04170000000000007
1618,Li1Al2Au1,0.06210000000000005
1619,Li1Sc1Ag2,0.14900000000000002
1620,Na2Mo2O5,0.6249000000000002
1621,Ni1Bi2O6,0.13269999999999982
1622,Tl1Sb1P2Se6,1.6168999999999998
1623,Li3Ga1F6,5.7707
1624,Cs2Dy1Cu1Cl6,2.3805
1625,Na2S1O4,0.2227
1626,Li3Mn1Co2O6,0.0024999999999999467
1627,K3Mn1P1C1O7,3.618100000000001
1631,Hg1C4Br3N1,0.6775000000000002
1634,Tl1In1Hg1S3,1.5774000000000004
1635,V1Zn2I1O7,2.7376
1636,Cs1P2H3O6,5.8642
1637,Tm1W1Br1O4,2.7365
1638,Li2Se2O7,2.9159
1639,Cd1H7C3N1O6,4.7502
1642,Ca1C1O3,4.9429
1645,Tl2Re3S6,1.3152999999999997
1647,Mg1Cu1C1O5,0.5204
1650,K3As1S4,1.9931
1653,Sr4Li2Ta2Al2N8O1,2.5631
1658,Rb1Ag1C2,2.8096
1659,K1Rb2In1F6,5.3651
1660,Y1Zn3P3,0.2348999999999997
1661,Sr1Li1V1F6,2.5539
1662,Sc1Tl1S2O8,4.3431
1663,Rb3Lu1V2O8,3.3671
1664,Pr2Mo1O6,2.3054999999999994
1665,Na1Al1Cr2H2O8,1.2795
1667,Li1Bi1F2,0.2522000000000002
1668,K1La1F4,6.193199999999999
1669,K1Sm1Se2O8,3.3969
1670,K1Cr2Fe1H2O8,0.4891999999999999
1671,Ho1Tl1Mo2O8,3.2765
1672,Gd1Ti1Cl1O3,2.9960000000000004
1673,Gd1Tl1Mo2O8,2.9426
1674,Dy1Be1N1F6,0.0907
1675,Hg2P4Pd1O8,1.6288
1676,Cs2Pr1Cl5,4.7847
1679,Zr1Ti1Pb2O6,2.7541
1680,Yb1Te4Pb3,1.3438
1682,Y2Mg1S4,1.5081000000000002
1683,Sr1Y1Al3O7,4.180499999999999
1684,Sr1Nd1Zn1Ru1O6,0.4328000000000003
1685,Sr2Hf1Ti1O6,2.4816
1687,Si1Ge1,0.6092000000000004
1690,Pr1Eu1Cu1S3,0.01130000000000031
1691,Nd1Ti1Cd1Sb1O7,2.6814000000000004
1692,Na1Y1Ti2O6,2.3453000000000004
1694,Na4Ca2Sn1P4,0.9166
1695,Mg1Ni1O2,3.425
1697,K1Na1Cl2,4.9559
1698,K1Ba1V2Cu1Cl1O7,0.2157
1699,Gd3S1O1F5,1.9296
1700,Cr1Co4Sb1O8,0.9448
1701,Cs4Ga3Fe1S8,0.4914000000000001
1702,Cd1Pb3Se4,0.7417999999999996
1704,Ba1Sr1Si4,0.8589000000000002
1706,Ca2La1Ga1Fe2O8,1.7492
1708,Al1Tl1Si1O4,4.2701
1709,As1Br1O1F8,3.1729
1710,Cs2Bi4Se7,0.9019000000000004
1711,Tb2Mg1S4,2.2250000000000005
1713,Mn1C2N2,1.4432999999999998
1714,Ca3In2N4,0.12789999999999946
1715,Ba4Sn1N4,0.7712999999999997
1716,Sn1C8N6,3.1311
1719,Zn1Fe1Si2O6,2.9256999999999995
1721,Mg1S1,2.7919
1722,Li2Ti1Ge1O5,3.4689
1723,Sr2Mg1B2O6,4.579700000000001
1724,Al1Ag1Se2,1.136
1725,K2Ge1F6,5.8903
1726,Cs2Ni3Se4,0.6301000000000001
1729,Ca5Sb3,0.2502000000000004
1730,Cs1Ag1Se4,1.3113
1731,Na3Ga1S3,2.7538
1732,K2Mn1V2O7,2.4128
1733,Mn2P1O4F1,2.8032000000000004
1734,K2Co1Se2O6,2.9292
1735,Ba1Ca1V2O7,3.2315
1736,La2Ni1O4,0.8102999999999998
1738,Rb2Mn1Cl4,1.3453
1740,Na2O1,1.8735
1742,Zn1I2,2.9076000000000004
1744,P4Se1O7,3.5478
1746,H2C1N2,4.709899999999998
1748,Nd1B3O6,5.4227
1749,Mg1B4,0.3705999999999996
1750,K1N1O3,2.9593
1752,Cs1Sm1Cd1Se3,2.0217
1754,K1Sb1Se2,1.4454
1755,Ag1As1C4S8N4F6,2.6186
1756,Ru1Cl1O2F6,0.5768
1757,Na6Pb1O5,1.0356999999999998
1758,Li1Fe1Se2O6,2.6327
1759,La3Si2Cl1O8,4.501800000000001
1760,Nd6S4Br1N3,1.2843
1761,Mo1S3N2Cl8,0.4986999999999999
1762,K2Zr1Si2O7,4.5246
1763,Al1S2N1Cl6,1.6836
1764,Ba1Mg1Si1O4,4.113899999999999
1766,Ag3As1S3,1.6949999999999994
1768,Al1Tl1Cl4,4.7364000000000015
1769,Cs2U1Mo1O7,1.935
1773,K3Co1C6N6,4.394299999999999
1774,H4N2O3,2.0118
1775,Sb1N6Cl1,0.5792999999999999
1776,Na1In1Si2O6,3.4821000000000004
1778,K1Ti1As1O5,3.0609
1779,Ba1Y1Ag1Se3,1.3283
1781,Sc2Te3,0.014300000000000425
1783,H1I1,4.0624
1788,H8C2S3N2O6,5.7914
1789,Cs1U2O6,0.005100000000000549
1790,Li3Ni3O1F7,3.5335
1791,Li2V1Ni1O4,1.6759999999999995
1792,Li2V1Si1O4,1.2565
1793,Ho2Te1O6,2.5188
1794,Cs1Li1H4S1O5,4.5129
1796,Li2Mn1Si2O6,3.1699
1797,Li3Fe1P2O8,2.2364
1800,Li2Mn1Fe1P2O8,3.7376
1801,Li1Co2P2O8,0.3421
1803,Na1Ge1P1C1O7,3.2705
1804,Sr2La1Cl7,4.0753
1805,Ba4Zr1O6,3.1559
1806,Mn3Sn1O8,1.6721
1809,Li2Al1Fe1O4,3.1821
1810,Sn1B1O3,2.3757999999999995
1811,Li2Fe3Bi1O8,0.2696000000000001
1812,Li1V1Cr1O4,1.3653
1813,Ag1Cl1O3,3.1131
1814,Fe3O2F4,1.3945999999999998
1815,Yb1Hf1O3,4.5175
1816,Li1Fe2Si2O7,2.0062
1817,Li6Fe1O3F3,2.7067
1818,K2Pd1F6,2.0466
1819,K1Be1H3,3.0876
1820,Li1Cu1O2,0.16149999999999998
1821,Bi1Au1O2,1.0986999999999996
1822,Mg1Ag1F3,2.1718
1823,Rb1Sr1Cl3,5.3416
1825,Cr1W1O6,0.9157
1826,Ba2Cl1F3,5.7401
1827,K1B1S2O8,6.2377
1828,Mg1Zr1F6,6.5421
1829,Te1Mo1W1Se2S1,0.31010000000000026
1830,Te2Mo3W1S6,0.3123
1831,Mg6Cd1Co1O8,1.3152999999999997
1832,Th1Se3,1.2608
1833,Ba2Cd1Ge1,0.06620000000000004
1834,Cs2Hg1Au1,0.09010000000000007
1835,Na1Li1Tl2,0.19540000000000024
1836,Al1Cu1S2,1.3764000000000003
1837,K1Fe1O3,0.4780000000000001
1838,Na5Sb1O5,1.6321
1839,Tm1As1Se1,0.2617000000000003
1840,Cs2Na1Pr1I6,3.1147
1841,Cs1K2Al1Cl6,4.1897
1842,Na2V2F7,0.3737999999999999
1843,Rb2Pd3S4,1.2128
1845,Rb1U1O3,0.41000000000000014
1848,Y1O2,0.2818
1849,V4O7,0.09189999999999998
1851,Ba2Zn1Ge2O7,3.1017
1852,Th1Tl1F5,4.8516
1854,Cs1Tm1Si1S4,3.0460000000000003
1856,Ta1Tl1V2O8,2.7799
1862,Cs1P2H5O8,5.6227
1863,Ni1B1P1O6,0.09789999999999988
1864,La2Zr1Se5,0.8294999999999995
1866,Al1P1O6,0.06990000000000003
1868,Ca1P2H8C2O6,5.4331000000000005
1870,Rb1Y1W2O8,3.3944
1872,Na3Tm1Br6,4.1991
1874,Mg1S1O8,0.2851999999999999
1875,La1S1Br1,2.5806000000000004
1877,Y4Mg1S7,1.1616999999999995
1878,Sr1Ca1S2,2.4209000000000005
1879,Nd6S3O2F8,2.6829000000000005
1880,Ni1H3C5N1O6,0.002599999999999936
1882,La2Ti2Zn1O8,2.2343
1885,K2Ga1P2H3O8F2,4.920400000000001
1887,Cr1H5O4,2.4813
1888,Cd2Ga1Ag1Se4,0.06400000000000006
1889,Bi1Pb2F7,2.6367000000000003
1890,Ce4Si4N6O5,0.0730000000000004
1891,Al1Cu1P2Se6,0.8438000000000003
1892,Pr2Mg1S4,1.43
1893,Tb2Mg1Se4,2.2118
1895,Mo1O3,0.9331
1896,Na1Mg1N1,0.9539
1898,Zr1Cr1Ag1S4,0.3395000000000001
1900,Nb3In1N6,0.6937999999999995
1901,Ti2Al2O7,0.5983
1902,Rb2Li1Co1C6N6,4.2865
1903,Rb1Dy2Cu1Se4,0.9298000000000002
1904,Na1V1Te1O5,3.0202
1905,Mg1In2S4,1.7646000000000002
1906,Na3In1Sb2,0.28469999999999995
1907,Ce1S2O8,1.0343000000000002
1908,Ce1F3,0.0005999999999994897
1909,Mn1Nb2O6,2.5103
1910,Pr1Fe1O3,1.4467
1911,Sn1P2Pb1O8,3.7068
1912,Ba1V2Cd1O7,3.0729
1913,Te1I1,0.7942999999999998
1914,Eu1I2,1.3096
1915,Bi2Mo1O6,2.6394
1917,H6S1N2O4,5.4258
1918,Ho1H1Se1,1.5069999999999997
1920,Ca1P1H1O4,5.4322
1921,Mn1As1H2O5,1.4171
1922,K1H1C1N2,3.8763
